"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"BICD1",2.44875187428931,-1.83808786014108,4.85901927717002,0.00230925613942446,0.0111721812025355,-0.982978745573049
"SH2D6",1.28353568952665,0.0890201539444802,4.85307686793175,0.00232406350745887,0.0112237298653303,-1.1777877557986
"LOC117869027",-1.82178550970705,-2.90701697598967,-4.85288198602623,0.00232455091464674,0.0112237298653303,-0.993419789466175
"CFAP99",1.71706872965185,-2.76084651419095,4.84950530892975,0.00233301432128451,0.0112581736968682,-0.99408891763678
"CAV3",3.09636532642017,0.462131447655651,4.84810779637773,0.00233652718399886,0.011268702593749,-1.17266348455613
"FBXL22",1.64978925915643,3.89484160939612,4.84631358920381,0.00234104588900159,0.0112840677593123,-1.90364570856229
"LOC117885749",2.65161970888358,-3.8908926903277,4.84528529174627,0.00234364006501203,0.011287242032519,-1.08425381700314
"LOC117888214",-1.68046935643294,-1.03380943825976,-4.84409496856178,0.00234664701926073,0.011293206355132,-1.05605111422979
"FAM217A",1.12080499280162,1.71200677069399,4.84106122168368,0.00235433032894262,0.011293206355132,-1.48468367247838
"PGLYRP1",3.24747148542367,-0.339669232055568,4.84081834817247,0.00235494665091661,0.011293206355132,-1.07936606488108
"ERICH6B",2.99141950265836,-2.74117191054368,4.83182611827724,0.00237789326222397,0.0113518090243131,-1.01849371761616
"VSIG1",1.74861999800307,0.598115788318365,4.83136549400612,0.00237907541990297,0.0113527400770005,-1.26842016540358
"VIL1",2.51675119484867,-1.31738746833605,4.83102543904222,0.00237994856779734,0.0113527400770005,-1.03142722110557
"CARD11",1.08597460176781,0.523670390956943,4.8250527903911,0.00239534299545051,0.0114029639983029,-1.28264289420265
"LOC117878116",1.15771646308375,0.521500660435404,4.82082468600187,0.00240630829220128,0.0114495234828911,-1.28527903582351
"LOC117887997",1.3511509003548,-0.919147905078172,4.82076027881689,0.00240647576186201,0.0114495234828911,-1.08934051393831
"LOC117882930",1.96305818016852,-3.07247021074179,4.81789383914986,0.00241394222577005,0.0114721537212922,-1.03733195219553
"LOC117876519",1.33420546291284,0.130132591725755,4.81594062567827,0.00241904478951424,0.0114931777275097,-1.22480082168201
"LDLRAD2",-1.15879017469238,1.22301967145375,-4.81489664235811,0.00242177703744589,0.0114997057137048,-1.43081689955536
"LOC117882127",1.28259235820384,-0.631650912049988,4.81430550284145,0.00242332566296965,0.0115006091510833,-1.12719732796863
"IL13RA2",2.81663367933806,0.030534863301956,4.81069026663014,0.00243282076362239,0.0115319523455783,-1.16857710539102
"CA7",-3.53515651014091,-4.63341934726384,-4.80907555109934,0.00243707512379724,0.0115399868767502,-1.13718258141257
"LOC117875430",-1.96792791462849,-0.885399088773941,-4.80421631902396,0.00244992828404759,0.0115846511124763,-1.10888733819133
"LOC117869756",-1.61772152509969,-0.929385544934679,-4.80174332472056,0.0024564987313433,0.0116092361199654,-1.11297196295076
"LOC117876138",-1.35723152206982,-1.35509813781712,-4.80093965034632,0.00245863824252726,0.0116161052903778,-1.08005619620496
"ZP1",2.67779103238192,-3.15493661914012,4.80009771193414,0.00246088185649478,0.0116231644269632,-1.06532481290877
"PIK3C2G",2.34318361654384,-3.32114048957545,4.79896216340751,0.00246391151967324,0.0116312834576602,-1.07249165257247
"LOC117868920",-1.2717022316742,2.35232533739259,-4.79624465163848,0.00247117885565884,0.0116558416609669,-1.68757217941215
"LOC117886308",-1.63920115082415,2.70948220501544,-4.79115452368544,0.00248485584301239,0.0117040511793404,-1.75879643711679
"ENPEP",1.56879433553391,-1.7786709611322,4.7825475936753,0.00250817554666969,0.0117778526155735,-1.06935170202743
"LOC117873738",2.47323664732488,4.29830622188686,4.78197126138344,0.00250974579589457,0.0117801380529332,-1.98236144633226
"FERMT1",1.82652018271554,-1.36674076975681,4.77863329059278,0.00251886195050121,0.0118116558869668,-1.09253584749985
"LOC117867360",1.5705585693344,1.48893937328979,4.77800099865369,0.00252059294103179,0.0118132300776339,-1.4967338724493
"LOC117883363",-1.19412349297464,-0.264517851948023,-4.77459092502628,0.00252995149245044,0.0118341626026694,-1.22811615425148
"LOC117888172",1.29077863110528,0.528677891382049,4.77351847518398,0.00253290273964075,0.0118389826475543,-1.33762913763655
"IL23R",2.8632279291706,0.0229064899378437,4.77151849729226,0.00253841672510434,0.0118538550638454,-1.20982076781322
"LOC117880823",1.59867729454079,0.130631514632087,4.76351304739486,0.00256062283053487,0.011934771921125,-1.27654945847555
"GFAP",4.28033978464154,0.393876502165367,4.76040756595789,0.00256929549327455,0.0119686053886157,-1.20921557063016
"LOC117868300",-1.85844235823948,-1.8036734614202,-4.75946623354193,0.00257193083535914,0.01197429332833,-1.094094318745
"ADAP2",1.30161100116642,2.7021643286181e-05,4.75861469994631,0.00257431738355394,0.0119755770347224,-1.27157615954815
"CDH6",1.57824014037134,1.08205821390363,4.75743111852674,0.00257763866126604,0.0119871871484872,-1.44255090000921
"CPLX1",-2.06515587038605,3.8175404495861,-4.75483121716305,0.00258495115627753,0.0120031312882757,-2.00618704396659
"C8A",2.82479839210999,-2.89044761880316,4.75473810394689,0.00258521347713585,0.0120031312882757,-1.09700745708591
"LOC117885739",-1.40632485021157,-0.016174627648202,-4.74971990100106,0.00259939503719002,0.0120464803635323,-1.28885819449291
"USH2A",1.55077501234138,4.12330762792249,4.74790069182928,0.00260455764404047,0.0120561759590761,-2.06743552538447
"DNAH11",7.55966399216852,0.308392319265372,4.74701840804748,0.00260706554556877,0.0120615958697038,-1.10532446446637
"CCR7",-1.11809884616579,-0.983284751773825,-4.7437792895588,0.0026162959687866,0.0120976896885482,-1.17716038547361
"NPAS4",-1.12239549195834,-0.33954907735751,-4.74325844938775,0.00261778360140686,0.0121012639155398,-1.25435110008993
"KCNAB1",-1.39836530350996,3.96131925404835,-4.74256215946928,0.00261977383491722,0.0121038554833979,-2.08370140658656
"SST",6.77616712461479,-3.78929338704937,4.74164902498288,0.0026223864499951,0.0121105929971355,-1.13696545057635
"LOC117879166",-1.20377525276514,-0.619646152632264,-4.73692998457009,0.00263593487236793,0.0121608621620164,-1.22445329970902
"SATB2",1.76701984902509,-1.01089601486499,4.73600925848095,0.00263858740701298,0.0121675382796707,-1.16661882520817
"C2H9orf152",1.30978773932754,-0.475980257515992,4.73571848828472,0.00263942571181621,0.0121680902744851,-1.23272579846423
"LOC117886262",-1.59098546204826,-0.400429263248059,-4.73521466328521,0.00264087896954786,0.0121681642425453,-1.248101258923
"MAN2A2",1.40456428485464,3.57374300125564,4.73476201931393,0.00264218536149883,0.0121708717971327,-1.9942338100553
"LOC117882842",1.16831227363403,2.82421417829318,4.73087907296682,0.0026534218171849,0.0121928057809438,-1.85428854034374
"LOC117880925",1.76693531881176,0.410845942572816,4.73077009291671,0.00265373795344417,0.0121928057809438,-1.35265209477881
"RIPOR3",-1.41233266370118,2.30278537819063,-4.72585513882605,0.00266803945449689,0.0122400195293947,-1.75525976543261
"LOC117876762",-1.13559703016499,2.94829459026789,-4.7217066402743,0.00268017783465424,0.0122790723144481,-1.91672740815665
"TBX15",2.1337314511034,-2.1190218575458,4.7191811547825,0.00268759756643384,0.0122997539438984,-1.12224858606429
"MEOX1",1.31672658477697,-1.00419862158292,4.71800609043445,0.00269105766670682,0.0123089355673546,-1.19448509065025
"LOC117870739",1.59512112733737,-0.631059325225583,4.71561099325838,0.00269812571802166,0.0123346011833858,-1.23030773654271
"GALNT14",1.07050996427116,0.906620467940755,4.71398259667559,0.00270294305276601,0.0123499554000234,-1.4785143377109
"LOC117874447",-1.51056917668198,0.805876590332992,-4.71361271219986,0.00270403863321576,0.0123516283183821,-1.46377522653785
"ACVRL1",1.21763182146138,3.44676011512614,4.71329492438747,0.00270498030240618,0.0123525974812955,-2.00546032343961
"HTR2C",1.18151808952253,-1.36546408400443,4.71177207319347,0.00270949790887589,0.012366557436926,-1.17238263631063
"MYO5B",1.12225892280769,1.75156215507833,4.71008843292988,0.00271450232625158,0.012376054897797,-1.64774114777585
"KDELR3",2.84462099962997,2.47007475613898,4.7065870018455,0.00272494304064341,0.0124102906151734,-1.7079317150681
"LOC117872598",1.31377671993314,0.690338524280384,4.70446391312258,0.0027312956202934,0.0124325346071043,-1.44446745901299
"LOC117872094",1.13269595175682,-0.0670347247219296,4.69847327177233,0.00274930992244098,0.0124943813517695,-1.33388441766721
"TTC6",2.04909705700676,-3.18752074115373,4.69472086695341,0.00276066132988126,0.0125253691950526,-1.16071850431707
"LOC117871696",-1.0008264079384,0.294570298693419,-4.69450810838915,0.0027613065142108,0.0125253691950526,-1.40712892182227
"CFAP206",2.09797032249124,0.526696363665527,4.6941588431412,0.00276236601674055,0.0125268194326373,-1.40194697636102
"PLEKHA4",1.18768079187306,2.31173198466795,4.69103175344797,0.00277187237793124,0.0125591770065794,-1.78911235616937
"LOC117871885",3.14506635633816,-0.065867584425395,4.69050592458401,0.00277347448840705,0.0125591770065794,-1.27858643385387
"CNDP1",2.06753269626633,-1.08666771700729,4.69010613471605,0.00277469327240381,0.0125591770065794,-1.20586540623452
"LOC117888969",-1.06487240449241,3.35343115948906,-4.68909108035939,0.00277779041887889,0.0125650214975013,-2.04627643910725
"OGN",1.43720278409155,3.88250906527761,4.68683912215304,0.00278467542932042,0.0125707568767482,-2.10822316956529
"LOC117878121",1.40660190575209,1.70564453207282,4.68378361097234,0.00279404769917193,0.0125867093528892,-1.65861848643859
"FHAD1",1.03994864901247,3.04033311154389,4.68289075257787,0.00279679304649539,0.0125918895656225,-1.9646535369546
"CCNJL",-1.32998667169694,-0.0527825747681009,-4.68129211807365,0.00280171603928913,0.0126105110866116,-1.36260317018454
"CATSPERE",-1.05591077672096,-0.0716748150485363,-4.68071082103542,0.00280350854358532,0.0126120643380792,-1.36494077809541
"LOC117879336",1.26489525503836,-2.07380118225715,4.67391930121591,0.0028245463219428,0.0126663249124622,-1.17401920561448
"LOC117869865",2.04056604984898,-2.4585137848247,4.67364565736038,0.00282539766631638,0.0126667881079522,-1.16575106869708
"DSP",1.21930112832065,4.23867753113367,4.67170078753406,0.00283145669823253,0.0126805226847848,-2.19555423285666
"LOC117882556",-2.58554518796168,-2.64088696446576,-4.66871200531163,0.00284079625346319,0.0127156233042274,-1.17147656782652
"PCDH18",1.44532110760086,1.21412267670946,4.66811052415941,0.00284267996251209,0.012720692337531,-1.57864739345613
"TNFRSF4",-1.70999013882225,-1.82653977367095,-4.6631479386011,0.00285827508960558,0.0127668615384572,-1.19603240172083
"LOC117871680",-5.66088847416055,-0.161956000459164,-4.66216230406717,0.00286138385382929,0.0127740081194019,-1.23028968566432
"LOC117878691",-1.11029377643695,1.35353726198211,-4.66012769369975,0.0028678131230971,0.0127858556117439,-1.63936065984529
"LOC117871523",-5.42229929798157,-3.55426018646834,-4.65693618256844,0.00287793068933671,0.0128110918368147,-1.22367642768632
"LOC117871006",1.31288937834208,0.137089823153972,4.65640025441223,0.00287963356973833,0.0128110918368147,-1.40937048108142
"LOC117883468",-2.14914818060764,-3.51893067407642,-4.65437004180359,0.00288609467068702,0.012818690979528,-1.21274108713934
"LOC117884610",1.06325056029405,3.80600400271872,4.65423239323603,0.00288653331984528,0.012818690979528,-2.15577392724917
"LOC117873733",-3.68036500300215,-4.34911757676471,-4.65320831772171,0.00288979911430166,0.0128298291563896,-1.26170401237146
"LOC117867262",3.20324044729438,-1.32768428171914,4.65050013027675,0.00289845548416277,0.0128480488778346,-1.21376226504323
"PDYN",-1.06776212964864,1.61247441394916,-4.64962467955444,0.00290125994255906,0.0128516812311965,-1.70574165362584
"LOC117889279",-1.41212920888331,0.481416070864527,-4.64953361329844,0.00290155184237077,0.0128516812311965,-1.48339283448915
"GLIS1",-1.47525411562182,3.17206035404152,-4.64227288947763,0.00292493099946051,0.0129157912097339,-2.05001777983304
"LOC117871021",-1.47622031926347,0.761189746971649,-4.64219615746267,0.00292517919384218,0.0129157912097339,-1.54016674632613
"HECW1",4.11977355348218,-4.57183576422617,4.63875519155757,0.00293633343067698,0.0129426036897884,-1.26751452361843
"LOC117871879",2.18954683006198,0.74991946881124,4.62264279532593,0.00298919946965051,0.0131009706739148,-1.51734177226396
"PCDH12",1.12709536450916,1.89794673144358,4.6223018301775,0.00299032963176523,0.0131009706739148,-1.78342481455635
"RAB26",-3.25525257108045,2.50585105873294,-4.62165455659486,0.0029924763961319,0.0131038354265228,-1.81986103088298
"LOC117885740",-1.33357889885856,-1.98227024713291,-4.61798114480574,0.00300469238122813,0.0131400971310268,-1.23894604430561
"PRPH",4.15118323573579,0.933858822096863,4.61531761178666,0.00301358483316137,0.0131721817191331,-1.4551303870086
"LRRC73",1.40635426663689,-0.1701371399221,4.61095658702842,0.00302820804683225,0.0132088219621356,-1.41315660906075
"LOC117867708",-1.10777601199964,-0.613977563875473,-4.60771081220018,0.00303914308834322,0.0132385832837286,-1.37285625429785
"LOC117882170",3.07207309669799,-4.59773187970503,4.60417178828128,0.00305111636693591,0.0132677332925849,-1.31402737351447
"LOC117885115",2.4945628434377,-0.998132454171453,4.60286020212847,0.00305556711521507,0.013275517686265,-1.30024143863014
"POGLUT3",1.64139350640042,2.57959885343746,4.6005496551202,0.00306342539190142,0.0132966452721463,-1.93573786907544
"LOC117885016",1.93371782773982,-1.76183925046243,4.59971752178828,0.00306626104057233,0.0133007893774004,-1.26161400057161
"CABYR",-1.24233907210915,-1.93196882734361,-4.59266405385318,0.00309041509332736,0.013380209351908,-1.26889936772259
"LOC117877744",-1.47867398528458,-1.16495337955081,-4.58828273362158,0.00310552550992109,0.0134250353483518,-1.32873991715968
"SEMA3A",2.51148726581288,-1.10240066117712,4.58620069084928,0.00311273501290485,0.0134459035646729,-1.31107579511321
"PDZK1",2.02776050617883,-3.01258830651209,4.5825117713647,0.00312555458349923,0.0134840804490172,-1.26419236573224
"LOC117886647",1.10539163933884,3.89570689293681,4.5816291459647,0.00312863057520016,0.0134938874468309,-2.25840924060537
"C5H4orf19",1.83605181403363,-0.704787334055004,4.58140232493883,0.00312942160300627,0.0134938874468309,-1.36799797352729
"TNN",-2.19411060181587,-3.99606191726026,-4.58105036856974,0.00313064947654041,0.013495745312184,-1.31440387581749
"LOC117873050",1.30750714975362,-1.15558576378706,4.58044261164172,0.00313277103025697,0.0135014537682212,-1.33343076458928
"LOC117884573",-1.47364669261606,-1.55446660043655,-4.57944731305806,0.00313624887881753,0.0135095655723778,-1.30540096760978
"GH1",1.3020431787157,1.1569776567245,4.57849012116263,0.00313959763795479,0.0135171133494759,-1.67845380548792
"LOC117868446",1.32640884907461,-1.47436216598655,4.57804421840287,0.00314115900220429,0.013517302045747,-1.30923022223922
"LOC117880541",-2.43822343233524,4.56245704320381,-4.57426154636907,0.00315443924983761,0.0135534432421975,-2.31621968475312
"STMN2",5.16787541090716,-1.76675508223865,4.57235200514148,0.00316116708342167,0.0135677151578625,-1.26933155154057
"FLRT1",-2.48633290207658,-3.29873565276194,-4.57134918598282,0.00316470670124614,0.0135700122998736,-1.28409208586141
"LOC117869958",3.15584089172323,-1.56796459266286,4.5704420675592,0.00316791233820303,0.013580318891846,-1.28867124411232
"LOC117880998",-1.43860711302391,2.40779919227131,-4.5680168751907,0.00317650045936642,0.0136033592004177,-1.97075121424968
"LOC117868729",1.16679268309114,0.233751199365343,4.56301390686282,0.00319429924707334,0.0136631661285877,-1.53745263224653
"EFHC1",-1.00792445788681,-0.312056716272797,-4.55765054244976,0.00321350391197052,0.0137221651015629,-1.47276225959124
"LOC117877189",1.33124769889486,1.83410765866265,4.5567060619798,0.00321689914977178,0.0137277604090437,-1.8417827830976
"LOC117867915",3.55699024009063,6.22788966067977,4.55538048802214,0.00322167110391342,0.0137359513078331,-2.29665761954255
"LOC117887589",-2.4354137277378,-3.42343678841032,-4.55159338252693,0.00323534793962458,0.0137821752607957,-1.30839211955098
"LOC117869067",1.07332041318449,0.620010062921775,4.54871291772566,0.00324579389450609,0.0138065836499352,-1.62275534759854
"CPLX2",3.34447248443623,-1.13666189028814,4.54720763414655,0.00325126774632118,0.0138221734241668,-1.33476818283686
"MORN3",-1.47833562310833,-2.36174143777408,-4.54460170765326,0.0032607683710083,0.0138521301621384,-1.30313181932979
"LOC117873141",2.46959571378172,-1.45631597929619,4.54188564600071,0.0032707035021283,0.0138862114667365,-1.335560064033
